Date,Cases,Countries
2020-12-05,794,Latvia
2020-12-04,686,Latvia
2020-12-03,930,Latvia
2020-12-02,690,Latvia
2020-12-01,612,Latvia
2020-11-30,100,Latvia
2020-11-29,414,Latvia
2020-11-28,753,Latvia
2020-11-27,637,Latvia
2020-11-26,898,Latvia
2020-11-25,580,Latvia
2020-11-24,457,Latvia
2020-11-23,116,Latvia
2020-11-22,376,Latvia
2020-11-21,642,Latvia
2020-11-20,380,Latvia
2020-11-19,366,Latvia
2020-11-18,442,Latvia
2020-11-17,278,Latvia
2020-11-16,89,Latvia
2020-11-15,316,Latvia
2020-11-14,395,Latvia
2020-11-13,455,Latvia
2020-11-12,533,Latvia
2020-11-11,453,Latvia
2020-11-10,208,Latvia
2020-11-09,92,Latvia
2020-11-08,215,Latvia
2020-11-07,404,Latvia
2020-11-06,357,Latvia
2020-11-05,367,Latvia
2020-11-04,313,Latvia
2020-11-03,171,Latvia
2020-11-02,132,Latvia
2020-11-01,242,Latvia
2020-10-31,215,Latvia
2020-10-30,284,Latvia
2020-10-29,251,Latvia
2020-10-28,251,Latvia
2020-10-27,136,Latvia
2020-10-26,79,Latvia
2020-10-25,211,Latvia
2020-10-24,259,Latvia
2020-10-23,250,Latvia
2020-10-22,161,Latvia
2020-10-21,188,Latvia
2020-10-20,115,Latvia
2020-10-19,44,Latvia
2020-10-18,58,Latvia
2020-10-17,188,Latvia
2020-10-16,148,Latvia
2020-10-15,114,Latvia
2020-10-14,102,Latvia
2020-10-13,75,Latvia
2020-10-12,95,Latvia
2020-10-11,74,Latvia
2020-10-10,89,Latvia
2020-10-09,137,Latvia
2020-10-08,109,Latvia
2020-10-07,67,Latvia
2020-10-06,68,Latvia
2020-10-05,40,Latvia
2020-10-04,67,Latvia
2020-10-03,74,Latvia
2020-10-02,77,Latvia
2020-10-01,44,Latvia
2020-09-30,95,Latvia
2020-09-29,32,Latvia
2020-09-28,21,Latvia
2020-09-27,22,Latvia
2020-09-26,29,Latvia
2020-09-25,31,Latvia
2020-09-24,22,Latvia
2020-09-23,12,Latvia
2020-09-22,34,Latvia
2020-09-21,1,Latvia
2020-09-20,10,Latvia
2020-09-19,17,Latvia
2020-09-18,4,Latvia
2020-09-17,8,Latvia
2020-09-16,4,Latvia
2020-09-15,5,Latvia
2020-09-14,3,Latvia
2020-09-13,10,Latvia
2020-09-12,5,Latvia
2020-09-11,11,Latvia
2020-09-10,5,Latvia
2020-09-09,11,Latvia
2020-09-08,3,Latvia
2020-09-07,1,Latvia
2020-09-06,3,Latvia
2020-09-05,9,Latvia
2020-09-04,6,Latvia
2020-09-03,4,Latvia
2020-09-02,2,Latvia
2020-09-01,8,Latvia
2020-08-31,3,Latvia
2020-08-30,12,Latvia
2020-08-29,6,Latvia
2020-08-28,9,Latvia
2020-08-27,6,Latvia
2020-08-26,18,Latvia
2020-08-25,5,Latvia
2020-08-24,0,Latvia
2020-08-23,4,Latvia
2020-08-22,3,Latvia
2020-08-21,3,Latvia
2020-08-20,1,Latvia
2020-08-19,3,Latvia
2020-08-18,0,Latvia
2020-08-17,1,Latvia
2020-08-16,7,Latvia
2020-08-15,7,Latvia
2020-08-14,1,Latvia
2020-08-13,4,Latvia
2020-08-12,10,Latvia
2020-08-11,3,Latvia
2020-08-10,0,Latvia
2020-08-09,2,Latvia
2020-08-08,7,Latvia
2020-08-07,6,Latvia
2020-08-06,18,Latvia
2020-08-05,8,Latvia
2020-08-04,3,Latvia
2020-08-03,3,Latvia
2020-08-02,5,Latvia
2020-08-01,7,Latvia
2020-07-31,3,Latvia
2020-07-30,4,Latvia
2020-07-29,4,Latvia
2020-07-28,1,Latvia
2020-07-27,0,Latvia
2020-07-26,13,Latvia
2020-07-25,1,Latvia
2020-07-24,2,Latvia
2020-07-23,6,Latvia
2020-07-22,4,Latvia
2020-07-21,1,Latvia
2020-07-20,0,Latvia
2020-07-19,3,Latvia
2020-07-18,4,Latvia
2020-07-17,6,Latvia
2020-07-16,1,Latvia
2020-07-15,4,Latvia
2020-07-14,0,Latvia
2020-07-13,1,Latvia
2020-07-12,0,Latvia
2020-07-11,8,Latvia
2020-07-10,11,Latvia
2020-07-09,13,Latvia
2020-07-08,7,Latvia
2020-07-07,7,Latvia
2020-07-06,3,Latvia
2020-07-05,1,Latvia
2020-07-04,1,Latvia
2020-07-03,0,Latvia
2020-07-02,1,Latvia
2020-07-01,3,Latvia
2020-06-30,1,Latvia
2020-06-29,1,Latvia
2020-06-28,1,Latvia
2020-06-27,3,Latvia
2020-06-26,1,Latvia
2020-06-25,0,Latvia
2020-06-24,0,Latvia
2020-06-23,0,Latvia
2020-06-22,0,Latvia
2020-06-21,0,Latvia
2020-06-20,1,Latvia
2020-06-19,2,Latvia
2020-06-18,4,Latvia
2020-06-17,6,Latvia
2020-06-16,1,Latvia
2020-06-15,0,Latvia
2020-06-14,0,Latvia
2020-06-13,1,Latvia
2020-06-12,2,Latvia
2020-06-11,2,Latvia
2020-06-10,3,Latvia
2020-06-09,1,Latvia
2020-06-08,0,Latvia
2020-06-07,2,Latvia
2020-06-06,1,Latvia
2020-06-05,3,Latvia
2020-06-04,3,Latvia
2020-06-03,8,Latvia
2020-06-02,5,Latvia
2020-06-01,0,Latvia
2020-05-31,1,Latvia
2020-05-30,1,Latvia
2020-05-29,3,Latvia
2020-05-28,4,Latvia
2020-05-27,4,Latvia
2020-05-26,4,Latvia
2020-05-25,2,Latvia
2020-05-24,1,Latvia
2020-05-23,16,Latvia
2020-05-22,5,Latvia
2020-05-21,9,Latvia
2020-05-20,4,Latvia
2020-05-19,3,Latvia
2020-05-18,1,Latvia
2020-05-17,11,Latvia
2020-05-16,27,Latvia
2020-05-15,8,Latvia
2020-05-14,11,Latvia
2020-05-13,1,Latvia
2020-05-12,4,Latvia
2020-05-11,7,Latvia
2020-05-10,9,Latvia
2020-05-09,2,Latvia
2020-05-08,19,Latvia
2020-05-07,9,Latvia
2020-05-06,4,Latvia
2020-05-05,0,Latvia
2020-05-04,17,Latvia
2020-05-03,8,Latvia
2020-05-02,1,Latvia
2020-05-01,12,Latvia
2020-04-30,9,Latvia
2020-04-29,13,Latvia
2020-04-28,18,Latvia
2020-04-27,6,Latvia
2020-04-26,8,Latvia
2020-04-25,20,Latvia
2020-04-24,6,Latvia
2020-04-23,17,Latvia
2020-04-22,13,Latvia
2020-04-21,9,Latvia
2020-04-20,12,Latvia
2020-04-19,15,Latvia
2020-04-18,30,Latvia
2020-04-17,7,Latvia
2020-04-16,9,Latvia
2020-04-15,9,Latvia
2020-04-14,4,Latvia
2020-04-13,2,Latvia
2020-04-12,21,Latvia
2020-04-11,18,Latvia
2020-04-10,23,Latvia
2020-04-09,12,Latvia
2020-04-08,29,Latvia
2020-04-07,6,Latvia
2020-04-06,9,Latvia
2020-04-05,24,Latvia
2020-04-04,16,Latvia
2020-04-03,35,Latvia
2020-04-02,12,Latvia
2020-04-01,48,Latvia
2020-03-31,22,Latvia
2020-03-30,29,Latvia
2020-03-29,42,Latvia
2020-03-28,25,Latvia
2020-03-27,36,Latvia
2020-03-26,23,Latvia
2020-03-25,24,Latvia
2020-03-24,17,Latvia
2020-03-23,44,Latvia
2020-03-22,15,Latvia
2020-03-21,12,Latvia
2020-03-20,23,Latvia
2020-03-19,15,Latvia
2020-03-18,11,Latvia
2020-03-17,26,Latvia
2020-03-16,4,Latvia
2020-03-15,4,Latvia
2020-03-14,9,Latvia
2020-03-13,1,Latvia
2020-03-12,6,Latvia
2020-03-11,2,Latvia
2020-03-10,2,Latvia
2020-03-09,3,Latvia
2020-03-08,2,Latvia
2020-03-07,0,Latvia
2020-03-06,0,Latvia
2020-03-05,0,Latvia
2020-03-04,0,Latvia
2020-03-03,1,Latvia
2020-03-02,0,Latvia
2020-03-01,0,Latvia
2020-02-29,0,Latvia
2022-02-22,108,Liechtenstein
2022-02-21,9,Liechtenstein
2022-02-20,55,Liechtenstein
2022-02-19,125,Liechtenstein
2022-02-18,77,Liechtenstein
2022-02-17,125,Liechtenstein
2022-02-16,89,Liechtenstein
2022-02-15,81,Liechtenstein
2022-02-14,59,Liechtenstein
2022-02-13,159,Liechtenstein
2022-02-12,72,Liechtenstein
2022-02-11,116,Liechtenstein
2022-02-10,97,Liechtenstein
2022-02-09,145,Liechtenstein
2022-02-08,0,Liechtenstein
2022-02-07,329,Liechtenstein
2022-02-06,92,Liechtenstein
2022-02-05,61,Liechtenstein
2022-02-04,142,Liechtenstein
2022-02-03,141,Liechtenstein
2022-02-02,152,Liechtenstein
2022-02-01,146,Liechtenstein
2022-01-31,102,Liechtenstein
2022-01-30,74,Liechtenstein
2022-01-29,79,Liechtenstein
2022-01-28,185,Liechtenstein
2022-01-27,184,Liechtenstein
2022-01-26,110,Liechtenstein
2022-01-25,125,Liechtenstein
2022-01-24,158,Liechtenstein
2022-01-23,92,Liechtenstein
2022-01-22,83,Liechtenstein
2022-01-21,107,Liechtenstein
2022-01-20,134,Liechtenstein
2022-01-19,109,Liechtenstein
2022-01-18,148,Liechtenstein
2022-01-17,75,Liechtenstein
2022-01-16,64,Liechtenstein
2022-01-15,48,Liechtenstein
2022-01-14,183,Liechtenstein
2022-01-13,55,Liechtenstein
2022-01-12,57,Liechtenstein
2022-01-11,76,Liechtenstein
2022-01-10,66,Liechtenstein
2022-01-09,58,Liechtenstein
2022-01-08,67,Liechtenstein
2022-01-07,61,Liechtenstein
2022-01-06,78,Liechtenstein
2022-01-05,101,Liechtenstein
2022-01-04,68,Liechtenstein
2022-01-03,47,Liechtenstein
2022-01-02,28,Liechtenstein
2022-01-01,41,Liechtenstein
2021-12-31,59,Liechtenstein
2021-12-30,42,Liechtenstein
2021-12-29,45,Liechtenstein
2021-12-28,39,Liechtenstein
2021-12-27,42,Liechtenstein
2021-12-26,6,Liechtenstein
2021-12-25,39,Liechtenstein
2021-12-24,41,Liechtenstein
2021-12-23,35,Liechtenstein
2021-12-22,58,Liechtenstein
2021-12-21,33,Liechtenstein
2021-12-20,56,Liechtenstein
2021-12-19,11,Liechtenstein
2021-12-18,65,Liechtenstein
2021-12-17,45,Liechtenstein
2021-12-16,48,Liechtenstein
2021-12-15,31,Liechtenstein
2021-12-14,67,Liechtenstein
2021-12-13,4,Liechtenstein
2021-12-12,74,Liechtenstein
2021-12-11,52,Liechtenstein
2021-12-10,53,Liechtenstein
2021-12-09,36,Liechtenstein
2021-12-08,70,Liechtenstein
2021-12-07,66,Liechtenstein
2021-12-06,109,Liechtenstein
2021-12-05,48,Liechtenstein
2021-12-04,45,Liechtenstein
2021-12-03,69,Liechtenstein
2021-12-02,27,Liechtenstein
2021-12-01,56,Liechtenstein
2021-11-30,63,Liechtenstein
2021-11-29,71,Liechtenstein
2021-11-28,55,Liechtenstein
2021-11-27,47,Liechtenstein
2021-11-26,47,Liechtenstein
2021-11-25,54,Liechtenstein
2021-11-24,54,Liechtenstein
2021-11-23,63,Liechtenstein
2021-11-22,28,Liechtenstein
2021-11-21,70,Liechtenstein
2021-11-20,55,Liechtenstein
2021-11-19,58,Liechtenstein
2021-11-18,55,Liechtenstein
2021-11-17,64,Liechtenstein
2021-11-16,55,Liechtenstein
2021-11-15,35,Liechtenstein
2021-11-14,24,Liechtenstein
2021-11-13,22,Liechtenstein
2021-11-12,12,Liechtenstein
2021-11-11,25,Liechtenstein
2021-11-10,21,Liechtenstein
2021-11-09,15,Liechtenstein
2021-11-08,29,Liechtenstein
2021-11-07,17,Liechtenstein
2021-11-06,14,Liechtenstein
2021-11-05,12,Liechtenstein
2021-11-04,13,Liechtenstein
2021-11-03,20,Liechtenstein
2021-11-02,4,Liechtenstein
2021-11-01,15,Liechtenstein
2021-10-31,3,Liechtenstein
2021-10-30,11,Liechtenstein
2021-10-29,8,Liechtenstein
2021-10-28,6,Liechtenstein
2021-10-27,4,Liechtenstein
2021-10-26,2,Liechtenstein
2021-10-25,6,Liechtenstein
2021-10-24,10,Liechtenstein
2021-10-23,5,Liechtenstein
2021-10-22,3,Liechtenstein
2021-10-21,8,Liechtenstein
2021-10-20,3,Liechtenstein
2021-10-19,10,Liechtenstein
2021-10-18,2,Liechtenstein
2021-10-17,8,Liechtenstein
2021-10-16,3,Liechtenstein
2021-10-15,9,Liechtenstein
2021-10-14,5,Liechtenstein
2021-10-13,5,Liechtenstein
2021-10-12,4,Liechtenstein
2021-10-11,1,Liechtenstein
2021-10-10,2,Liechtenstein
2021-10-09,1,Liechtenstein
2021-10-08,3,Liechtenstein
2021-10-07,0,Liechtenstein
2021-10-06,4,Liechtenstein
2021-10-05,2,Liechtenstein
2021-10-04,0,Liechtenstein
2021-10-03,1,Liechtenstein
2021-10-02,1,Liechtenstein
2021-10-01,1,Liechtenstein
2021-09-30,1,Liechtenstein
2021-09-29,0,Liechtenstein
2021-09-28,2,Liechtenstein
2021-09-27,0,Liechtenstein
2021-09-26,4,Liechtenstein
2021-09-25,2,Liechtenstein
2021-09-24,0,Liechtenstein
2021-09-23,3,Liechtenstein
2021-09-22,7,Liechtenstein
2021-09-21,4,Liechtenstein
2021-09-20,6,Liechtenstein
2021-09-19,4,Liechtenstein
2021-09-18,10,Liechtenstein
2021-09-17,3,Liechtenstein
2021-09-16,5,Liechtenstein
2021-09-15,3,Liechtenstein
2021-09-14,4,Liechtenstein
2021-09-13,4,Liechtenstein
2021-09-12,6,Liechtenstein
2021-09-11,4,Liechtenstein
2021-09-10,6,Liechtenstein
2021-09-09,5,Liechtenstein
2021-09-08,13,Liechtenstein
2021-09-07,9,Liechtenstein
2021-09-06,12,Liechtenstein
2021-09-05,9,Liechtenstein
2021-09-04,8,Liechtenstein
2021-09-03,13,Liechtenstein
2021-09-02,12,Liechtenstein
2021-09-01,11,Liechtenstein
2021-08-31,5,Liechtenstein
2021-08-30,7,Liechtenstein
2021-08-29,3,Liechtenstein
2021-08-28,4,Liechtenstein
2021-08-27,2,Liechtenstein
2021-08-26,7,Liechtenstein
2021-08-25,3,Liechtenstein
2021-08-24,14,Liechtenstein
2021-08-23,5,Liechtenstein
2021-08-22,5,Liechtenstein
2021-08-21,4,Liechtenstein
2021-08-20,10,Liechtenstein
2021-08-19,11,Liechtenstein
2021-08-18,13,Liechtenstein
2021-08-17,10,Liechtenstein
2021-08-16,14,Liechtenstein
2021-08-15,6,Liechtenstein
2021-08-14,9,Liechtenstein
2021-08-13,6,Liechtenstein
2021-08-12,13,Liechtenstein
2021-08-11,8,Liechtenstein
2021-08-10,12,Liechtenstein
2021-08-09,5,Liechtenstein
2021-08-08,1,Liechtenstein
2021-08-07,2,Liechtenstein
2021-08-06,5,Liechtenstein
2021-08-05,2,Liechtenstein
2021-08-04,1,Liechtenstein
2021-08-03,2,Liechtenstein
2021-08-02,2,Liechtenstein
2021-08-01,2,Liechtenstein
2021-07-31,0,Liechtenstein
2021-07-30,0,Liechtenstein
2021-07-29,0,Liechtenstein
2021-07-28,2,Liechtenstein
2021-07-27,3,Liechtenstein
2021-07-26,4,Liechtenstein
2021-07-25,1,Liechtenstein
2021-07-24,0,Liechtenstein
2021-07-23,2,Liechtenstein
2021-07-22,0,Liechtenstein
2021-07-21,3,Liechtenstein
2021-07-20,1,Liechtenstein
2021-07-19,0,Liechtenstein
2021-07-18,5,Liechtenstein
2021-07-17,0,Liechtenstein
2021-07-16,3,Liechtenstein
2021-07-15,1,Liechtenstein
2021-07-14,2,Liechtenstein
2021-07-13,0,Liechtenstein
2021-07-12,1,Liechtenstein
2021-07-11,1,Liechtenstein
2021-07-10,2,Liechtenstein
2021-07-09,2,Liechtenstein
2021-07-08,3,Liechtenstein
2021-07-07,2,Liechtenstein
2021-07-06,2,Liechtenstein
2021-07-05,0,Liechtenstein
2021-07-04,3,Liechtenstein
2021-07-03,2,Liechtenstein
2021-07-02,1,Liechtenstein
2021-07-01,3,Liechtenstein
2021-06-30,2,Liechtenstein
2021-06-29,0,Liechtenstein
2021-06-28,2,Liechtenstein
2021-06-27,0,Liechtenstein
2021-06-26,0,Liechtenstein
2021-06-25,1,Liechtenstein
2021-06-24,1,Liechtenstein
2021-06-23,2,Liechtenstein
2021-06-22,0,Liechtenstein
2021-06-21,0,Liechtenstein
2021-06-20,1,Liechtenstein
2021-06-19,1,Liechtenstein
2021-06-18,0,Liechtenstein
2021-06-17,0,Liechtenstein
2021-06-16,0,Liechtenstein
2021-06-15,0,Liechtenstein
2021-06-14,0,Liechtenstein
2021-06-13,0,Liechtenstein
2021-06-12,2,Liechtenstein
2021-06-11,1,Liechtenstein
2021-06-10,1,Liechtenstein
2021-06-09,0,Liechtenstein
2021-06-08,0,Liechtenstein
2021-06-07,0,Liechtenstein
2021-06-06,2,Liechtenstein
2021-06-05,1,Liechtenstein
2021-06-04,0,Liechtenstein
2021-06-03,3,Liechtenstein
2021-06-02,4,Liechtenstein
2021-06-01,0,Liechtenstein
2021-05-31,4,Liechtenstein
2021-05-30,0,Liechtenstein
2021-05-29,2,Liechtenstein
2021-05-28,0,Liechtenstein
2021-05-27,4,Liechtenstein
2021-05-26,0,Liechtenstein
2021-05-25,2,Liechtenstein
2021-05-24,0,Liechtenstein
2021-05-23,0,Liechtenstein
2021-05-22,3,Liechtenstein
2021-05-21,3,Liechtenstein
2021-05-20,1,Liechtenstein
2021-05-19,1,Liechtenstein
2021-05-18,2,Liechtenstein
2021-05-17,5,Liechtenstein
2021-05-16,1,Liechtenstein
2021-05-15,3,Liechtenstein
2021-05-14,1,Liechtenstein
2021-05-13,2,Liechtenstein
2021-05-12,3,Liechtenstein
2021-05-11,1,Liechtenstein
2021-05-10,4,Liechtenstein
2021-05-09,3,Liechtenstein
2021-05-08,4,Liechtenstein
2021-05-07,0,Liechtenstein
2021-05-06,7,Liechtenstein
2021-05-05,8,Liechtenstein
2021-05-04,2,Liechtenstein
2021-05-03,6,Liechtenstein
2021-05-02,4,Liechtenstein
2021-05-01,0,Liechtenstein
2021-04-30,15,Liechtenstein
2021-04-29,13,Liechtenstein
2021-04-28,5,Liechtenstein
2021-04-27,18,Liechtenstein
2021-04-26,1,Liechtenstein
2021-04-25,18,Liechtenstein
2021-04-24,11,Liechtenstein
2021-04-23,4,Liechtenstein
2021-04-22,2,Liechtenstein
2021-04-21,13,Liechtenstein
2021-04-20,13,Liechtenstein
2021-04-19,10,Liechtenstein
2021-04-18,9,Liechtenstein
2021-04-17,14,Liechtenstein
2021-04-16,10,Liechtenstein
2021-04-15,10,Liechtenstein
2021-04-14,2,Liechtenstein
2021-04-13,14,Liechtenstein
2021-04-12,1,Liechtenstein
2021-04-11,0,Liechtenstein
2021-04-10,31,Liechtenstein
2021-04-09,8,Liechtenstein
2021-04-08,12,Liechtenstein
2021-04-07,5,Liechtenstein
2021-04-06,0,Liechtenstein
2021-04-05,12,Liechtenstein
2021-04-04,0,Liechtenstein
2021-04-03,7,Liechtenstein
2021-04-02,3,Liechtenstein
2021-04-01,5,Liechtenstein
2021-03-31,6,Liechtenstein
2021-03-30,0,Liechtenstein
2021-03-29,6,Liechtenstein
2021-03-28,9,Liechtenstein
2021-03-27,4,Liechtenstein
2021-03-26,3,Liechtenstein
2021-03-25,6,Liechtenstein
2021-03-24,2,Liechtenstein
2021-03-23,2,Liechtenstein
2021-03-22,4,Liechtenstein
2021-03-21,1,Liechtenstein
2021-03-20,5,Liechtenstein
2021-03-19,2,Liechtenstein
2021-03-18,4,Liechtenstein
2021-03-17,1,Liechtenstein
2021-03-16,3,Liechtenstein
2021-03-15,0,Liechtenstein
2021-03-14,10,Liechtenstein
2021-03-13,0,Liechtenstein
2021-03-12,6,Liechtenstein
2021-03-11,2,Liechtenstein
2021-03-10,0,Liechtenstein
2021-03-09,2,Liechtenstein
2021-03-08,2,Liechtenstein
2021-03-07,1,Liechtenstein
2021-03-06,1,Liechtenstein
2021-03-05,6,Liechtenstein
2021-03-04,5,Liechtenstein
2021-03-03,1,Liechtenstein
2021-03-02,1,Liechtenstein
2021-03-01,8,Liechtenstein
2021-02-28,1,Liechtenstein
2021-02-27,2,Liechtenstein
2021-02-26,6,Liechtenstein
2021-02-25,5,Liechtenstein
2021-02-24,0,Liechtenstein
2021-02-23,3,Liechtenstein
2021-02-22,4,Liechtenstein
2021-02-21,1,Liechtenstein
2021-02-20,2,Liechtenstein
2021-02-19,1,Liechtenstein
2021-02-18,2,Liechtenstein
2021-02-17,0,Liechtenstein
2021-02-16,0,Liechtenstein
2021-02-15,1,Liechtenstein
2021-02-14,1,Liechtenstein
2021-02-13,1,Liechtenstein
2021-02-12,3,Liechtenstein
2021-02-11,2,Liechtenstein
2021-02-10,5,Liechtenstein
2021-02-09,1,Liechtenstein
2021-02-08,3,Liechtenstein
2021-02-07,5,Liechtenstein
2021-02-06,0,Liechtenstein
2021-02-05,5,Liechtenstein
2021-02-04,4,Liechtenstein
2021-02-03,12,Liechtenstein
2021-02-02,0,Liechtenstein
2021-02-01,4,Liechtenstein
2021-01-31,0,Liechtenstein
2021-01-30,9,Liechtenstein
2021-01-29,9,Liechtenstein
2021-01-28,17,Liechtenstein
2021-01-27,3,Liechtenstein
2021-01-26,1,Liechtenstein
2021-01-25,13,Liechtenstein
2021-01-24,4,Liechtenstein
2021-01-23,5,Liechtenstein
2021-01-22,17,Liechtenstein
2021-01-21,10,Liechtenstein
2021-01-20,7,Liechtenstein
2021-01-19,3,Liechtenstein
2021-01-18,6,Liechtenstein
2021-01-17,6,Liechtenstein
2021-01-16,5,Liechtenstein
2021-01-15,3,Liechtenstein
2021-01-14,5,Liechtenstein
2021-01-13,15,Liechtenstein
2021-01-12,9,Liechtenstein
2021-01-11,6,Liechtenstein
2021-01-10,11,Liechtenstein
2021-01-09,18,Liechtenstein
2021-01-08,2,Liechtenstein
2021-01-07,85,Liechtenstein
2021-01-06,2,Liechtenstein
2021-01-05,20,Liechtenstein
2021-01-04,27,Liechtenstein
2021-01-03,175,Liechtenstein
2021-01-02,-18,Liechtenstein
2021-01-01,307,Liechtenstein
2020-12-31,35,Liechtenstein
2020-12-30,76,Liechtenstein
2020-12-29,21,Liechtenstein
2020-12-28,13,Liechtenstein
2020-12-27,52,Liechtenstein
2020-12-26,32,Liechtenstein
2020-12-25,16,Liechtenstein
2020-12-24,25,Liechtenstein
2020-12-23,9,Liechtenstein
2020-12-22,28,Liechtenstein
2020-12-21,7,Liechtenstein
2020-12-20,1,Liechtenstein
2020-12-19,18,Liechtenstein
2020-12-18,195,Liechtenstein
2020-12-17,25,Liechtenstein
2020-12-16,2,Liechtenstein
2020-12-15,44,Liechtenstein
2020-12-14,3,Liechtenstein
2020-12-13,15,Liechtenstein
2020-12-12,22,Liechtenstein
2020-12-11,21,Liechtenstein
2020-12-10,49,Liechtenstein
2020-12-09,13,Liechtenstein
2020-12-08,4,Liechtenstein
2020-12-07,15,Liechtenstein
2020-12-06,42,Liechtenstein
2020-12-05,23,Liechtenstein
2020-12-04,28,Liechtenstein
2020-12-03,31,Liechtenstein
2020-12-02,45,Liechtenstein
2020-12-01,13,Liechtenstein
2020-11-30,23,Liechtenstein
2020-11-29,24,Liechtenstein
2020-11-28,49,Liechtenstein
2020-11-27,33,Liechtenstein
2020-11-26,28,Liechtenstein
2020-11-25,33,Liechtenstein
2020-11-24,47,Liechtenstein
2020-11-23,18,Liechtenstein
2020-11-22,20,Liechtenstein
2020-11-21,37,Liechtenstein
2020-11-20,26,Liechtenstein
2020-11-19,22,Liechtenstein
2020-11-18,26,Liechtenstein
2020-11-17,37,Liechtenstein
2020-11-16,25,Liechtenstein
2020-11-15,16,Liechtenstein
2020-11-14,42,Liechtenstein
2020-11-13,30,Liechtenstein
2020-11-12,17,Liechtenstein
2020-11-11,11,Liechtenstein
2020-11-10,7,Liechtenstein
2020-11-09,19,Liechtenstein
2020-11-08,6,Liechtenstein
2020-11-07,15,Liechtenstein
2020-11-06,7,Liechtenstein
2020-11-05,21,Liechtenstein
2020-11-04,1,Liechtenstein
2020-11-03,4,Liechtenstein
2020-11-02,5,Liechtenstein
2020-11-01,3,Liechtenstein
2020-10-31,5,Liechtenstein
2020-10-30,1,Liechtenstein
2020-10-29,3,Liechtenstein
2020-10-28,1,Liechtenstein
2020-10-27,3,Liechtenstein
2020-10-26,3,Liechtenstein
2020-10-25,1,Liechtenstein
2020-10-24,1,Liechtenstein
2020-10-23,0,Liechtenstein
2020-10-22,1,Liechtenstein
2020-10-21,0,Liechtenstein
2020-10-20,0,Liechtenstein
2020-10-19,0,Liechtenstein
2020-10-18,1,Liechtenstein
2020-10-17,0,Liechtenstein
2020-10-16,1,Liechtenstein
2020-10-15,1,Liechtenstein
2020-10-14,1,Liechtenstein
2020-10-13,0,Liechtenstein
2020-10-12,1,Liechtenstein
2020-10-11,0,Liechtenstein
2020-10-10,1,Liechtenstein
2020-10-09,0,Liechtenstein
2020-10-08,0,Liechtenstein
2020-10-07,0,Liechtenstein
2020-10-06,0,Liechtenstein
2020-10-05,2,Liechtenstein
2020-10-04,0,Liechtenstein
2020-10-03,1,Liechtenstein
2020-10-02,1,Liechtenstein
2020-10-01,0,Liechtenstein
2020-09-30,0,Liechtenstein
2020-09-29,0,Liechtenstein
2020-09-28,0,Liechtenstein
2020-09-27,0,Liechtenstein
2020-09-26,0,Liechtenstein
2020-09-25,0,Liechtenstein
2020-09-24,0,Liechtenstein
2020-09-23,0,Liechtenstein
2020-09-22,0,Liechtenstein
2020-09-21,1,Liechtenstein
2020-09-20,1,Liechtenstein
2020-09-19,1,Liechtenstein
2020-09-18,2,Liechtenstein
2020-09-17,2,Liechtenstein
2020-09-16,1,Liechtenstein
2020-09-15,0,Liechtenstein
2020-09-14,0,Liechtenstein
2020-09-13,0,Liechtenstein
2020-09-12,1,Liechtenstein
2020-09-11,1,Liechtenstein
2020-09-10,3,Liechtenstein
2020-09-09,3,Liechtenstein
2020-09-08,0,Liechtenstein
2020-09-07,0,Liechtenstein
2020-09-06,1,Liechtenstein
2020-09-05,0,Liechtenstein
2020-09-04,1,Liechtenstein
2020-09-03,1,Liechtenstein
2020-09-02,0,Liechtenstein
2020-09-01,0,Liechtenstein
2020-08-31,0,Liechtenstein
2020-08-30,0,Liechtenstein
2020-08-29,0,Liechtenstein
2020-08-28,0,Liechtenstein
2020-08-27,0,Liechtenstein
2020-08-26,0,Liechtenstein
2020-08-25,0,Liechtenstein
2020-08-24,0,Liechtenstein
2020-08-23,0,Liechtenstein
2020-08-22,0,Liechtenstein
2020-08-21,1,Liechtenstein
2020-08-20,1,Liechtenstein
2020-08-19,0,Liechtenstein
2020-08-18,0,Liechtenstein
2020-08-17,0,Liechtenstein
2020-08-16,0,Liechtenstein
2020-08-15,0,Liechtenstein
2020-08-14,0,Liechtenstein
2020-08-13,0,Liechtenstein
2020-08-12,0,Liechtenstein
2020-08-11,0,Liechtenstein
2020-08-10,1,Liechtenstein
2020-08-09,0,Liechtenstein
2020-08-08,1,Liechtenstein
2020-08-07,0,Liechtenstein
2020-08-06,0,Liechtenstein
2020-08-05,0,Liechtenstein
2020-08-04,0,Liechtenstein
2020-08-03,0,Liechtenstein
2020-08-02,0,Liechtenstein
2020-08-01,0,Liechtenstein
2020-07-31,0,Liechtenstein
2020-07-30,0,Liechtenstein
2020-07-29,0,Liechtenstein
2020-07-28,1,Liechtenstein
2020-07-27,0,Liechtenstein
2020-07-26,0,Liechtenstein
2020-07-25,1,Liechtenstein
2020-07-24,0,Liechtenstein
2020-07-23,0,Liechtenstein
2020-07-22,0,Liechtenstein
2020-07-21,0,Liechtenstein
2020-07-20,0,Liechtenstein
2020-07-19,0,Liechtenstein
2020-07-18,0,Liechtenstein
2020-07-17,0,Liechtenstein
2020-07-16,0,Liechtenstein
2020-07-15,0,Liechtenstein
2020-07-14,0,Liechtenstein
2020-07-13,0,Liechtenstein
2020-07-12,0,Liechtenstein
